
# Surface 0 of 1 surfaces

# Curve title: "f(x,y)"

# Contour 0, label:    7e+04
 4.59729  2.43373  35000 
 4.60249  2.48193  35000 
 4.6077  2.53012  35000 
 4.61292  2.57831  35000 
 4.61816  2.62651  35000 
 4.62341  2.6747  35000 
 4.62867  2.72289  35000 
 4.63395  2.77108  35000 
 4.63924  2.81928  35000 
 4.64454  2.86747  35000 
 4.64646  2.88492  35000 
 4.64969  2.91566  35000 
 4.65477  2.96386  35000 
 4.65985  3.01205  35000 
 4.66494  3.06024  35000 
 4.67005  3.10843  35000 
 4.67518  3.15663  35000 
 4.68031  3.20482  35000 
 4.68546  3.25301  35000 
 4.69062  3.3012  35000 
 4.6958  3.3494  35000 
 4.70099  3.39759  35000 
 4.70619  3.44578  35000 
 4.7114  3.49398  35000 
 4.71663  3.54217  35000 
 4.71717  3.54712  35000 
 4.72165  3.59036  35000 
 4.72664  3.63855  35000 
 4.73165  3.68675  35000 
 4.73667  3.73494  35000 
 4.74171  3.78313  35000 
 4.74676  3.83133  35000 
 4.75182  3.87952  35000 
 4.75689  3.92771  35000 
 4.76198  3.9759  35000 
 4.76708  4.0241  35000 
 4.77219  4.07229  35000 
 4.77732  4.12048  35000 
 4.78246  4.16867  35000 
 4.78761  4.21687  35000 
 4.78788  4.21933  35000 
 4.79254  4.26506  35000 
 4.79746  4.31325  35000 
 4.8024  4.36145  35000 
 4.80735  4.40964  35000 
 4.81231  4.45783  35000 
 4.81728  4.50602  35000 
 4.82227  4.55422  35000 
 4.82726  4.60241  35000 
 4.83228  4.6506  35000 
 4.8373  4.6988  35000 
 4.84234  4.74699  35000 
 4.84739  4.79518  35000 
 4.85245  4.84337  35000 
 4.85753  4.89157  35000 
 4.85859  4.90156  35000 
 4.86242  4.93976  35000 
 4.86727  4.98795  35000 
 4.87213  5.03614  35000 
 4.877  5.08434  35000 
 4.88189  5.13253  35000 
 4.88679  5.18072  35000 
 4.8917  5.22892  35000 
 4.89662  5.27711  35000 
 4.90156  5.3253  35000 
 4.90651  5.37349  35000 
 4.91147  5.42169  35000 
 4.91644  5.46988  35000 
 4.92143  5.51807  35000 
 4.92643  5.56627  35000 
 4.92929  5.59378  35000 
 4.93134  5.61446  35000 
 4.93611  5.66265  35000 
 4.9409  5.71084  35000 
 4.9457  5.75904  35000 
 4.95051  5.80723  35000 
 4.95533  5.85542  35000 
 4.96017  5.90361  35000 
 4.96501  5.95181  35000 
 4.96987  6  35000 
 4.97474  6.04819  35000 
 4.97963  6.09639  35000 
 4.98453  6.14458  35000 
 4.98944  6.19277  35000 
 4.99436  6.24096  35000 
 4.9993  6.28916  35000 
 5  6.296  35000 

# Contour 11, label: 
 4.08713 -2  35000 
 4.09291 -1.95181  35000 
 4.09871 -1.90361  35000 
 4.10453 -1.85542  35000 
 4.11036 -1.80723  35000 
 4.1162 -1.75904  35000 
 4.12207 -1.71084  35000 
 4.12794 -1.66265  35000 
 4.13383 -1.61446  35000 
 4.13974 -1.56627  35000 
 4.14566 -1.51807  35000 
 4.15152 -1.47055  35000 
 4.15159 -1.46988  35000 
 4.15727 -1.42169  35000 
 4.16295 -1.37349  35000 
 4.16865 -1.3253  35000 
 4.17437 -1.27711  35000 
 4.1801 -1.22892  35000 
 4.18584 -1.18072  35000 
 4.1916 -1.13253  35000 
 4.19737 -1.08434  35000 
 4.20316 -1.03614  35000 
 4.20897 -0.987952  35000 
 4.21479 -0.939759  35000 
 4.22062 -0.891566  35000 
 4.22222 -0.878339  35000 
 4.22627 -0.843373  35000 
 4.23185 -0.795181  35000 
 4.23745 -0.746988  35000 
 4.24307 -0.698795  35000 
 4.2487 -0.650602  35000 
 4.25434 -0.60241  35000 
 4.26 -0.554217  35000 
 4.26567 -0.506024  35000 
 4.27136 -0.457831  35000 
 4.27706 -0.409639  35000 
 4.28277 -0.361446  35000 
 4.28851 -0.313253  35000 
 4.29293 -0.276136  35000 
 4.29419 -0.26506  35000 
 4.29968 -0.216867  35000 
 4.30518 -0.168675  35000 
 4.31069 -0.120482  35000 
 4.31622 -0.0722892  35000 
 4.32176 -0.0240964  35000 
 4.32732  0.0240964  35000 
 4.33289  0.0722892  35000 
 4.33847  0.120482  35000 
 4.34407  0.168675  35000 
 4.34969  0.216867  35000 
 4.35532  0.26506  35000 
 4.36096  0.313253  35000 
 4.36364  0.336075  35000 
 4.36648  0.361446  35000 
 4.37188  0.409639  35000 
 4.37729  0.457831  35000 
 4.38272  0.506024  35000 
 4.38816  0.554217  35000 
 4.39362  0.60241  35000 
 4.39909  0.650602  35000 
 4.40457  0.698795  35000 
 4.41007  0.746988  35000 
 4.41558  0.795181  35000 
 4.42111  0.843373  35000 
 4.42665  0.891566  35000 
 4.43221  0.939759  35000 
 4.43434  0.958282  35000 
 4.43761  0.987952  35000 
 4.44293  1.03614  35000 
 4.44825  1.08434  35000 
 4.4536  1.13253  35000 
 4.45895  1.18072  35000 
 4.46432  1.22892  35000 
 4.4697  1.27711  35000 
 4.4751  1.3253  35000 
 4.48051  1.37349  35000 
 4.48594  1.42169  35000 
 4.49138  1.46988  35000 
 4.49683  1.51807  35000 
 4.5023  1.56627  35000 
 4.50505  1.59049  35000 
 4.50765  1.61446  35000 
 4.51288  1.66265  35000 
 4.51812  1.71084  35000 
 4.52338  1.75904  35000 
 4.52864  1.80723  35000 
 4.53393  1.85542  35000 
 4.53922  1.90361  35000 
 4.54453  1.95181  35000 
 4.54986  2  35000 
 4.55519  2.04819  35000 
 4.56055  2.09639  35000 
 4.56591  2.14458  35000 
 4.57129  2.19277  35000 
 4.57576  2.2327  35000 
 4.57664  2.24096  35000 
 4.58178  2.28916  35000 
 4.58694  2.33735  35000 
 4.59211  2.38554  35000 


# Contour 12, label:    3e+04
 4.90746  6.77108  30000 
 4.91243  6.81928  30000 
 4.91741  6.86747  30000 
 4.92241  6.91566  30000 
 4.92742  6.96386  30000 
 4.92929  6.98189  30000 
 4.93227  7.01205  30000 
 4.93704  7.06024  30000 
 4.94183  7.10843  30000 
 4.94662  7.15663  30000 
 4.95143  7.20482  30000 
 4.95625  7.25301  30000 
 4.96109  7.3012  30000 
 4.96594  7.3494  30000 
 4.9708  7.39759  30000 
 4.97568  7.44578  30000 
 4.98057  7.49398  30000 
 4.98547  7.54217  30000 
 4.99039  7.59036  30000 
 4.99532  7.63855  30000 
 5  7.68411  30000 

# Contour 13, label: 
 4.43434  2.34631  30000 
 4.43866  2.38554  30000 
 4.44397  2.43373  30000 
 4.4493  2.48193  30000 
 4.45464  2.53012  30000 
 4.45999  2.57831  30000 
 4.46536  2.62651  30000 
 4.47075  2.6747  30000 
 4.47615  2.72289  30000 
 4.48156  2.77108  30000 
 4.487  2.81928  30000 
 4.49244  2.86747  30000 
 4.4979  2.91566  30000 
 4.50338  2.96386  30000 
 4.50505  2.97853  30000 
 4.50868  3.01205  30000 
 4.5139  3.06024  30000 
 4.51914  3.10843  30000 
 4.5244  3.15663  30000 
 4.52967  3.20482  30000 
 4.53495  3.25301  30000 
 4.54025  3.3012  30000 
 4.54556  3.3494  30000 
 4.55089  3.39759  30000 
 4.55623  3.44578  30000 
 4.56159  3.49398  30000 
 4.56696  3.54217  30000 
 4.57235  3.59036  30000 
 4.57576  3.62076  30000 
 4.57765  3.63855  30000 
 4.58279  3.68675  30000 
 4.58795  3.73494  30000 
 4.59312  3.78313  30000 
 4.5983  3.83133  30000 
 4.60349  3.87952  30000 
 4.6087  3.92771  30000 
 4.61393  3.9759  30000 
 4.61917  4.0241  30000 
 4.62442  4.07229  30000 
 4.62969  4.12048  30000 
 4.63498  4.16867  30000 
 4.64028  4.21687  30000 
 4.64559  4.26506  30000 
 4.64646  4.27297  30000 
 4.65069  4.31325  30000 
 4.65576  4.36145  30000 
 4.66084  4.40964  30000 
 4.66593  4.45783  30000 
 4.67104  4.50602  30000 
 4.67617  4.55422  30000 
 4.6813  4.60241  30000 
 4.68645  4.6506  30000 
 4.69162  4.6988  30000 
 4.6968  4.74699  30000 
 4.70199  4.79518  30000 
 4.7072  4.84337  30000 
 4.71243  4.89157  30000 
 4.71717  4.9352  30000 
 4.71764  4.93976  30000 
 4.72262  4.98795  30000 
 4.72762  5.03614  30000 
 4.73263  5.08434  30000 
 4.73765  5.13253  30000 
 4.74268  5.18072  30000 
 4.74773  5.22892  30000 
 4.75279  5.27711  30000 
 4.75787  5.3253  30000 
 4.76296  5.37349  30000 
 4.76807  5.42169  30000 
 4.77319  5.46988  30000 
 4.77832  5.51807  30000 
 4.78347  5.56627  30000 
 4.78788  5.60743  30000 
 4.78859  5.61446  30000 
 4.7935  5.66265  30000 
 4.79842  5.71084  30000 
 4.80335  5.75904  30000 
 4.8083  5.80723  30000 
 4.81326  5.85542  30000 
 4.81824  5.90361  30000 
 4.82322  5.95181  30000 
 4.82823  6  30000 
 4.83324  6.04819  30000 
 4.83827  6.09639  30000 
 4.84332  6.14458  30000 
 4.84837  6.19277  30000 
 4.85345  6.24096  30000 
 4.85853  6.28916  30000 
 4.85859  6.28965  30000 
 4.86337  6.33735  30000 
 4.86821  6.38554  30000 
 4.87307  6.43373  30000 
 4.87795  6.48193  30000 
 4.88283  6.53012  30000 
 4.88773  6.57831  30000 
 4.89264  6.62651  30000 
 4.89757  6.6747  30000 
 4.90251  6.72289  30000 
 4.90746  6.77108  30000 

# Contour 14, label: 
