12.6 1 1.01678 0.57088
12.65 1 1.04174 0.566057
12.7 1 1.06659 0.562398
12.75 1 1.09128 0.559912
12.8 1 1.11574 0.558604
12.85 1 1.13991 0.558477
12.9 1 1.16374 0.559533
12.95 1 1.18715 0.561768
13 1 1.21009 0.565177
13.05 1 1.23251 0.569753
13.1 1 1.25435 0.575485
13.15 1 1.27555 0.582361
13.2 1 1.29607 0.590366
13.25 1 1.31584 0.59948
13.3 1 1.33483 0.609686
13.35 1 1.35297 0.620962
13.4 1 1.37024 0.633281
13.45 1 1.38658 0.646617
13.5 1 1.40195 0.660941
13.55 1 1.41632 0.676222
13.6 1 1.42965 0.692426
13.65 1 1.44191 0.709518
13.7 1 1.45306 0.727462
13.75 1 1.46307 0.746219
13.8 1 1.47194 0.765751
13.85 1 1.47962 0.786015
13.9 1 1.4861 0.806968
13.95 1 1.49137 0.828567
14 1 1.4954 0.850766
14.05 1 1.4982 0.873518
14.1 1 1.49976 0.896778
14.15 1 1.50007 0.920496
14.2 1 1.49912 0.944624
14.25 1 1.49693 0.969115
14.3 1 1.4935 0.993917
14.35 1 1.48883 1.01898
14.4 1 1.48295 1.04426
14.45 1 1.47585 1.0697
14.5 1 1.46757 1.09525
14.55 1 1.45811 1.12086
14.6 1 1.44751 1.14649
14.65 1 1.4358 1.17207
14.7 1 1.42299 1.19757
14.75 1 1.40913 1.22294
14.8 1 1.39424 1.24812
14.85 1 1.37837 1.27307
14.9 1 1.36155 1.29774
14.95 1 1.34383 1.32209
15 1 1.32525 1.34608
15.05 1 1.30586 1.36965
15.1 1 1.2857 1.39276
15.15 1 1.26483 1.41538
15.2 1 1.24329 1.43746
15.25 1 1.22115 1.45896
15.3 1 1.19846 1.47985
15.35 1 1.17527 1.50009
15.4 1 1.15164 1.51964
15.45 1 1.12763 1.53846
15.5 1 1.1033 1.55654
15.55 1 1.07872 1.57382
15.6 1 1.05393 1.5903
15.65 1 1.02902 1.60593
15.7 1 1.00403 1.62069
15.75 1 0.979027 1.63455
15.8 1 0.95408 1.6475
15.85 1 0.929247 1.6595
15.9 1 0.904591 1.67055
15.95 1 0.880174 1.68061
16 1 0.856056 1.68969
16.05 1 0.832298 1.69775
16.1 1 0.808959 1.70479
16.15 1 0.786097 1.71079
16.2 1 0.76377 1.71575
16.25 1 0.742034 1.71965
16.3 1 0.720942 1.7225
16.35 1 0.700548 1.72428
16.4 1 0.680902 1.72499
16.45 1 0.662053 1.72463
16.5 1 0.644049 1.72321
16.55 1 0.626935 1.72072
16.6 1 0.610753 1.71717
16.65 1 0.595545 1.71257
16.7 1 0.581347 1.70691
16.75 1 0.568196 1.70022
16.8 1 0.556124 1.6925
16.85 1 0.545161 1.68377
16.9 1 0.535335 1.67403
16.95 1 0.526669 1.66331
17 1 0.519187 1.65163
17.05 1 0.512908 1.63899
17.1 1 0.507846 1.62543
17.15 1 0.504014 1.61097
17.2 1 0.501422 1.59563
17.25 1 0.500076 1.57944
17.3 1 0.499979 1.56242
17.35 1 0.501131 1.54461
17.4 1 0.50353 1.52603
17.45 1 0.50717 1.50672
17.5 1 0.512043 1.48671
17.55 1 0.518136 1.46603
17.6 1 0.525433 1.44473
17.65 1 0.533916 1.42284
17.7 1 0.543564 1.40039
17.75 1 0.554353 1.37744
17.8 1 0.566255 1.35402
17.85 1 0.57924 1.33017
17.9 1 0.593278 1.30594
17.95 1 0.608333 1.28137
18 1 0.624367 1.2565
18.05 1 0.641341 1.23139
18.1 1 0.65921 1.20608
18.15 1 0.677932 1.18062
18.2 1 0.697458 1.15505
18.25 1 0.71774 1.12944
18.3 1 0.738727 1.10381
18.35 1 0.760367 1.07824
18.4 1 0.782607 1.05275
18.45 1 0.805391 1.02741
18.5 1 0.828661 1.00227
18.55 1 0.852359 0.977374
18.6 1 0.876427 0.952772
18.65 1 0.900803 0.928515
18.7 1 0.925426 0.904652
18.75 1 0.950236 0.881232
18.8 1 0.975171 0.858303
18.85 1 1.00017 0.835912
18.9 1 1.02516 0.814105
18.95 1 1.0501 0.792929
19 1 1.07491 0.772428
19.05 1 1.09953 0.752645
19.1 1 1.1239 0.733622
19.15 1 1.14796 0.7154
19.2 1 1.17166 0.698016
19.25 1 1.19492 0.681509
19.3 1 1.2177 0.665914
19.35 1 1.23993 0.651265
19.4 1 1.26156 0.637592
19.45 1 1.28254 0.624929
19.5 1 1.30282 0.613301
19.55 1 1.32233 0.602733
19.6 1 1.34104 0.593249
19.65 1 1.3589 0.584869
19.7 1 1.37587 0.577613
19.75 1 1.39189 0.571495
19.8 1 1.40693 0.56653
19.85 1 1.42095 0.562728
19.9 1 1.43393 0.560099
19.95 1 1.44582 0.558648
20 1 1.45659 0.558379
20.05 1 1.46622 0.559291
20.1 1 1.47469 0.561383
20.15 1 1.48198 0.56465
20.2 1 1.48805 0.569084
20.25 1 1.49291 0.574676
20.3 1 1.49653 0.581414
20.35 1 1.49892 0.589283
20.4 1 1.50005 0.598266
20.45 1 1.49994 0.608342
20.5 1 1.49858 0.61949
20.55 1 1.49597 0.631685
20.6 1 1.49212 0.6449
20.65 1 1.48704 0.659107
20.7 1 1.48075 0.674273
20.75 1 1.47325 0.690367
20.8 1 1.46457 0.707355
20.85 1 1.45473 0.7252
20.9 1 1.44375 0.743864
20.95 1 1.43166 0.763306
21 1 1.4185 0.783485
21.05 1 1.40429 0.804359
21.1 1 1.38906 0.825883
21.15 1 1.37287 0.848013
21.2 1 1.35574 0.870702
21.25 1 1.33772 0.893904
21.3 1 1.31886 0.917572
21.35 1 1.29921 0.941656
21.4 1 1.2788 0.966108
21.45 1 1.2577 0.990878
21.5 1 1.23595 1.01592
21.55 1 1.21362 1.04117
21.6 1 1.19075 1.0666
21.65 1 1.1674 1.09214
21.7 1 1.14363 1.11775
21.75 1 1.11951 1.14338
21.8 1 1.09509 1.16897
21.85 1 1.07043 1.19449
21.9 1 1.04559 1.21987
21.95 1 1.02064 1.24508
22 1 0.995636 1.27007
22.05 1 0.970645 1.29478
22.1 1 0.945726 1.31917
22.15 1 0.920943 1.3432
22.2 1 0.896358 1.36683
22.25 1 0.872032 1.39
22.3 1 0.848026 1.41268
22.35 1 0.824399 1.43484
22.4 1 0.801212 1.45641
22.45 1 0.778521 1.47738
22.5 1 0.756384 1.4977
22.55 1 0.734855 1.51734
22.6 1 0.71399 1.53625
22.65 1 0.693839 1.55442
22.7 1 0.674453 1.57181
22.75 1 0.655881 1.58838
22.8 1 0.638169 1.60412
22.85 1 0.621361 1.61898
22.9 1 0.6055 1.63296
22.95 1 0.590625 1.64602
23 1 0.576773 1.65814
23.05 1 0.563979 1.66931
23.1 1 0.552275 1.6795
23.15 1 0.54169 1.68869
23.2 1 0.53225 1.69688
23.25 1 0.523979 1.70404
23.3 1 0.516896 1.71017
23.35 1 0.511023 1.71526
23.4 1 0.506372 1.71929
23.45 1 0.502955 1.72226
23.5 1 0.50078 1.72417
23.55 1 0.499853 1.72502
23.6 1 0.500176 1.72479
23.65 1 0.501748 1.7235
23.7 1 0.504565 1.72114
23.75 1 0.508619 1.71772
23.8 1 0.513903 1.71324
23.85 1 0.520402 1.70771
23.9 1 0.5281 1.70115
23.95 1 0.536977 1.69355
24 1 0.547012 1.68494
24.05 1 0.558179 1.67532
24.1 1 0.57045 1.66472
24.15 1 0.583794 1.65315
24.2 1 0.598177 1.64063
24.25 1 0.613567 1.62718
24.3 1 0.629922 1.61282
24.35 1 0.647203 1.59759
24.4 1 0.665365 1.58149
24.45 1 0.684364 1.56457
24.5 1 0.704152 1.54685
24.55 1 0.724679 1.52836
24.6 1 0.745893 1.50914
24.65 1 0.767742 1.48921
24.7 1 0.790173 1.46861
24.75 1 0.813129 1.44738
24.8 1 0.836551 1.42556
24.85 1 0.860383 1.40318
24.9 1 0.884563 1.38028
24.95 1 0.909031 1.35691
25 1 0.933727 1.33311
25.05 1 0.958589 1.30892
25.1 1 0.983553 1.28439
25.15 1 1.00856 1.25955
25.2 1 1.03354 1.23447
25.25 1 1.05845 1.20918
25.3 1 1.0832 1.18373
25.35 1 1.10775 1.15817
25.4 1 1.13203 1.13256
25.45 1 1.15597 1.10693
25.5 1 1.17953 1.08134
25.55 1 1.20264 1.05584
25.6 1 1.22524 1.03048
25.65 1 1.24728 1.00531
25.7 1 1.26871 0.980377
25.75 1 1.28946 0.955734
25.8 1 1.30948 0.93143
25.85 1 1.32874 0.907514
25.9 1 1.34717 0.884035
25.95 1 1.36473 0.861042
26 1 1.38139 0.838581
26.05 1 1.39709 0.8167
26.1 1 1.41179 0.795443
26.15 1 1.42547 0.774856
26.2 1 1.43808 0.754982
26.25 1 1.4496 0.735862
26.3 1 1.46 0.717538
26.35 1 1.46924 0.700047
26.4 1 1.47732 0.683432
26.45 1 1.4842 0.667723
26.5 1 1.48987 0.652956
26.55 1 1.49431 0.639163
26.6 1 1.49752 0.626374
26.65 1 1.49949 0.614617
26.7 1 1.50021 0.603918
26.75 1 1.49967 0.594299
26.8 1 1.49789 0.585783
26.85 1 1.49487 0.578388
26.9 1 1.4906 0.572131
26.95 1 1.48512 0.567025
27 1 1.47842 0.563082
27.05 1 1.47052 0.56031
27.1 1 1.46144 0.558716
27.15 1 1.45122 0.558302
27.2 1 1.43986 0.55907
27.25 1 1.42741 0.561017
27.3 1 1.41389 0.564142
27.35 1 1.39933 0.568436
27.4 1 1.38378 0.573889
27.45 1 1.36726 0.58049
27.5 1 1.34983 0.588223
27.55 1 1.33152 0.597072
27.6 1 1.31239 0.607017
27.65 1 1.29247 0.618036
27.7 1 1.27182 0.630105
27.75 1 1.2505 0.643198
27.8 1 1.22854 0.657288
27.85 1 1.20602 0.672341
27.9 1 1.18298 0.688327
27.95 1 1.15949 0.70521
28 1 1.13559 0.722955
28.05 1 1.11136 0.741522
28.1 1 1.08684 0.760872
28.15 1 1.06212 0.780965
28.2 1 1.03723 0.801758
28.25 1 1.01225 0.823207
28.3 1 0.987245 0.845268
28.35 1 0.962269 0.867895
28.4 1 0.937386 0.89104
28.45 1 0.91266 0.914655
28.5 1 0.888153 0.938694
28.55 1 0.863925 0.963105
28.6 1 0.840037 0.98784
28.65 1 0.816548 1.01285
28.7 1 0.793519 1.03808
28.75 1 0.771005 1.06349
28.8 1 0.749064 1.08903
28.85 1 0.727749 1.11463
28.9 1 0.707116 1.14026
28.95 1 0.687214 1.16587
29 1 0.668094 1.1914
29.05 1 0.649804 1.21681
29.1 1 0.632389 1.24204
29.15 1 0.615892 1.26706
29.2 1 0.600355 1.29181
29.25 1 0.585818 1.31624
29.3 1 0.572315 1.34032
29.35 1 0.559882 1.364
29.4 1 0.548549 1.38723
29.45 1 0.538345 1.40998
29.5 1 0.529294 1.4322
29.55 1 0.52142 1.45385
29.6 1 0.514741 1.4749
29.65 1 0.509275 1.4953
29.7 1 0.505035 1.51502
29.75 1 0.502033 1.53403
29.8 1 0.500276 1.55229
29.85 1 0.499769 1.56978
29.9 1 0.500511 1.58645
29.95 1 0.502502 1.60229
30 1 0.505736 1.61727
30.05 1 0.510205 1.63135
30.1 1 0.515898 1.64453
30.15 1 0.522801 1.65677
30.2 1 0.530897 1.66805
30.25 1 0.540167 1.67836
30.3 1 0.550585 1.68767
30.35 1 0.562127 1.69598
30.4 1 0.574764 1.70327
30.45 1 0.588463 1.70953
30.5 1 0.60319 1.71474
30.55 1 0.618909 1.71891
30.6 1 0.635579 1.72201
30.65 1 0.653163 1.72405
30.7 1 0.671613 1.72503
30.75 1 0.690884 1.72493
30.8 1 0.710927 1.72377
30.85 1 0.731693 1.72154
30.9 1 0.75313 1.71824
30.95 1 0.775183 1.71389
31 1 0.797798 1.70849
31.05 1 0.820918 1.70205
31.1 1 0.844487 1.69458
31.15 1 0.868444 1.68609
31.2 1 0.892731 1.67659
31.25 1 0.917285 1.66611
31.3 1 0.942046 1.65465
31.35 1 0.966952 1.64225
31.4 1 0.991941 1.62891
31.45 1 1.01695 1.61466
31.5 1 1.04192 1.59953
31.55 1 1.06678 1.58354
31.6 1 1.09147 1.56671
31.65 1 1.11594 1.54909
31.7 1 1.14012 1.53069
31.75 1 1.16394 1.51155
31.8 1 1.18736 1.49171
31.85 1 1.21031 1.47119
31.9 1 1.23273 1.45003
31.95 1 1.25457 1.42827
32 1 1.27578 1.40596
32.05 1 1.29629 1.38312
32.1 1 1.31607 1.3598
32.15 1 1.33505 1.33605
32.2 1 1.3532 1.3119
32.25 1 1.37046 1.2874
32.3 1 1.3868 1.2626
32.35 1 1.40217 1.23754
32.4 1 1.41654 1.21227
32.45 1 1.42987 1.18684
32.5 1 1.44212 1.16129
32.55 1 1.45327 1.13568
32.6 1 1.46328 1.11005
32.65 1 1.47214 1.08445
32.7 1 1.47981 1.05893
32.75 1 1.48629 1.03355
32.8 1 1.49155 1.00835
32.85 1 1.49558 0.983385
32.9 1 1.49838 0.958702
32.95 1 1.49992 0.934352
33 1 1.50022 0.910384
33.05 1 1.49927 0.886848
33.1 1 1.49707 0.863791
33.15 1 1.49363 0.841261
33.2 1 1.48895 0.819304
33.25 1 1.48305 0.797967
33.3 1 1.47595 0.777294
33.35 1 1.46765 0.757328
33.4 1 1.45819 0.738113
33.45 1 1.44758 0.719689
33.5 1 1.43585 0.702095
33.55 1 1.42303 0.685368
33.6 1 1.40916 0.669546
33.65 1 1.39426 0.654661
33.7 1 1.37838 0.640746
33.75 1 1.36155 0.627832
33.8 1 1.34382 0.615946
33.85 1 1.32522 0.605116
33.9 1 1.30582 0.595364
33.95 1 1.28565 0.586713
34 1 1.26477 0.57918
34.05 1 1.24322 0.572783
